run,luminosityBlock,event,HLT_IsoMu24_eta2p1,HLT_IsoMu24,HLT_IsoMu17_eta2p1_LooseIsoPFTau20,PV_npvs,PV_x,PV_y,PV_z,nMuon,nElectron,nTau,nPhoton,MET_pt,MET_phi,MET_sumet,MET_significance,MET_CovXX,MET_CovXY,MET_CovYY,nJet,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_tightId,Muon_softId,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,Muon_jetIdx,Muon_genPartIdx,Electron_pt,Electron_eta,Electron_phi,Electron_mass,Electron_charge,Electron_pfRelIso03_all,Electron_dxy,Electron_dxyErr,Electron_dz,Electron_dzErr,Electron_cutBasedId,Electron_pfId,Electron_jetIdx,Electron_genPartIdx,Tau_pt,Tau_eta,Tau_phi,Tau_mass,Tau_charge,Tau_decayMode,Tau_relIso_all,Tau_jetIdx,Tau_genPartIdx,Tau_idDecayMode,Tau_idIsoRaw,Tau_idIsoVLoose,Tau_idIsoLoose,Tau_idIsoMedium,Tau_idIsoTight,Tau_idAntiEleLoose,Tau_idAntiEleMedium,Tau_idAntiEleTight,Tau_idAntiMuLoose,Tau_idAntiMuMedium,Tau_idAntiMuTight,Photon_pt,Photon_eta,Photon_phi,Photon_mass,Photon_charge,Photon_pfRelIso03_all,Photon_jetIdx,Photon_genPartIdx,Jet_pt,Jet_eta,Jet_phi,Jet_mass,Jet_puId,Jet_btag
195916,64,62772619,false,false,false,13,0.073107824,0.06671389,-2.2742193,1,0,2,0,20.823515,-0.6730595,897.47626,2.0528872,241.49487,56.220963,307.60095,4,{17.92733383178711},{-0.7546213865280151},{1.1996408700942993},{0.10565836727619171},{1},{1.5836671590805054},{1.6273813247680664},{True},{True},{-0.12982456386089325},{0.001665863674134016},{0.10577595978975296},{0.0026536965742707253},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{22.347705841064453,15.341050148010254}","{-2.4719276428222656,-2.8290507793426514}","{-2.2219550609588623,-1.5234757661819458}","{0.3676319122314453,3.488588571548462}","{-1,0}","{1,-1}","{0.30556172132492065,nan}","{-1,-1}","{-1,-1}","{True,False}","{5.295993804931641,0.0}","{False,False}","{False,False}","{False,False}","{False,False}","{True,False}","{True,False}","{True,False}","{True,True}","{True,True}","{True,True}",{},{},{},{},{},{},{},{},"{48.39383316040039,36.89737319946289,20.402742385864258,19.391361236572266}","{-2.527883768081665,-0.6929426789283752,0.38368016481399536,1.8651188611984253}","{-2.231135368347168,1.0342432260513306,1.1257375478744507,-1.982452392578125}","{10.175633430480957,6.991259574890137,4.227645397186279,6.168832778930664}","{True,True,True,True}","{-1.0,0.9982604384422302,0.9748826026916504,0.27144619822502136}"
195916,64,62780059,false,false,false,14,0.06967118,0.06692883,3.329569,2,0,4,1,25.53571,-0.23254614,1002.73486,2.0707917,303.66864,-30.47788,309.52252,2,"{21.419221878051758,4.168409824371338}","{0.29903626441955566,0.28232046961784363}","{2.8209149837493896,-2.349337100982666}","{0.10565836727619171,0.10565836727619171}","{-1,1}","{0.8019554615020752,-999.0}","{1.150328516960144,-999.0}","{False,False}","{False,False}","{-0.0006593485595658422,-999.0}","{0.0009713103645481169,-999.0}","{0.0030242856591939926,-999.0}","{0.003030197462067008,-999.0}","{-1,-1}","{-1,-1}",{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{27.92586326599121,18.561279296875,16.651880264282227,17.035886764526367}","{0.292148619890213,0.7933119535446167,2.8273119926452637,3.0515356063842773}","{2.802429676055908,-0.26698416471481323,-1.4166796207427979,2.2534525394439697}","{1.0438657999038696,1.2231992483139038,4.584624767303467,4.982728481292725}","{-1,1,0,0}","{1,1,-1,-1}","{0.6252886056900024,1.005767583847046,nan,nan}","{-1,-1,-1,-1}","{-1,-1,-1,-1}","{True,True,False,False}","{10.464640617370605,11.035079956054688,0.0,0.0}","{False,False,False,False}","{False,False,False,False}","{False,False,False,False}","{False,False,False,False}","{True,True,False,False}","{True,False,False,False}","{True,False,False,False}","{True,True,True,True}","{False,True,True,True}","{False,True,True,True}",{12.77513313293457},{0.7929056286811829},{-0.2894935607910156},{4.2981520209650625e-07},{0},{0.705862820148468},{-1},{-1},"{27.178869247436523,18.88172721862793}","{0.8422173857688904,0.1965029388666153}","{-0.3237518072128296,2.7688486576080322}","{4.475795745849609,4.933388710021973}","{True,True}","{0.07331959158182144,0.10378292202949524}"
195916,64,62742059,false,false,false,13,0.07488171,0.06603427,0.85322523,1,0,5,1,50.74198,-1.796709,963.73486,6.9254723,275.59024,75.95667,353.2312,6,{22.578432083129883},{1.4543167352676392},{-1.885896921157837},{0.10565836727619171},{1},{2.0377442836761475},{2.1970598697662354},{True},{True},{0.010757947340607643},{0.001407525152899325},{0.010602695867419243},{0.004810542333871126},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{41.61997604370117,25.99909210205078,18.541156768798828,15.96230411529541,20.622100830078125}","{1.47279691696167,1.8581995964050293,-0.6778638958930969,2.8762266635894775,2.627516031265259}","{-1.8942461013793945,1.107954740524292,0.9320970177650452,-0.30107545852661133,2.382032871246338}","{1.1068484783172607,1.043304443359375,0.13956999778747559,5.402393817901611,6.66558313369751}","{-1,1,1,0,0}","{10,1,0,-1,-1}","{0.3349517285823822,0.5748665928840637,3.0698328018188477,nan,nan}","{-1,-1,-1,-1,-1}","{-1,-1,-1,-1,-1}","{True,True,True,False,False}","{12.025056838989258,11.59830093383789,41.619564056396484,0.0,0.0}","{False,False,False,False,False}","{False,False,False,False,False}","{False,False,False,False,False}","{False,False,False,False,False}","{True,True,True,False,False}","{True,True,True,False,False}","{True,True,True,False,False}","{False,True,True,True,True}","{False,True,True,True,True}","{False,True,True,True,True}",{9.82579231262207},{-0.6396066546440125},{0.7495400309562683},{8.429369557916289e-08},{0},{1.1399775743484497},{-1},{-1},"{54.92344284057617,46.21026611328125,37.710140228271484,21.638145446777344,17.862751007080078,17.634002685546875}","{-0.6972859501838684,1.509102702140808,1.8393049240112305,-1.206370234489441,-2.0321648120880127,0.46095332503318787}","{0.9294612407684326,-1.9615534543991089,1.13034188747406,-2.7527849674224854,-0.7579774856567383,3.1247148513793945}","{13.508925437927246,10.84984016418457,6.476833820343018,5.574987888336182,3.573275089263916,4.740272045135498}","{True,True,True,True,True,True}","{0.019557882100343704,0.968804657459259,0.151894211769104,0.18057148158550262,0.13214066624641418,0.1933164745569229}"
195916,64,62805435,false,true,false,11,0.0714086,0.06351393,-0.82549065,1,0,3,0,32.610245,-0.90176713,567.6399,5.7569933,161.22838,-12.743823,179.62962,1,{46.05570602416992},{2.23479962348938},{1.5098387002944946},{0.10565836727619171},{-1},{0.009718252345919609},{0.0573587529361248},{True},{True},{0.0007407785742543638},{0.001087234471924603},{-0.0020663533359766006},{0.006168533116579056},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{46.05570602416992,17.4830379486084,18.98932456970215}","{2.23479962348938,3.0050058364868164,4.380520820617676}","{1.5098387002944946,2.7715892791748047,-2.321159839630127}","{0.10570000112056732,5.571247100830078,5.145295143127441}","{-1,0,0}","{0,-1,-1}","{0.024626493453979492,nan,nan}","{-1,-1,-1}","{-1,-1,-1}","{True,False,False}","{0.0,0.0,0.0}","{True,False,False}","{True,False,False}","{True,False,False}","{True,False,False}","{True,False,False}","{True,False,False}","{False,False,False}","{False,True,True}","{False,True,True}","{False,True,True}",{},{},{},{},{},{},{},{},{18.948680877685547},{4.328614234924316},{-2.3150620460510254},{4.9508490562438965},{True},{-10.0}
195916,64,62809003,false,true,false,14,0.070576936,0.063806295,2.4333203,1,0,3,0,34.84357,1.4720904,721.9887,5.7861786,210.49551,-5.4689293,211.03973,1,{35.89589309692383},{-2.294024705886841},{-1.6947935819625854},{0.10565836727619171},{-1},{0.0},{0.0326610766351223},{False},{True},{0.005048510618507862},{0.005093597341328859},{-12.401389122009277},{0.024060947820544243},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{38.8254280090332,15.535055160522461,15.685473442077637}","{-2.294912815093994,2.8159730434417725,4.1491546630859375}","{-1.6948363780975342,-1.7566317319869995,-1.4649041891098022}","{4.068441867828369,3.3332009315490723,3.942868232727051}","{0,0,0}","{-1,-1,-1}","{nan,nan,nan}","{-1,-1,-1}","{-1,-1,-1}","{False,False,False}","{0.0,0.0,0.0}","{False,False,False}","{False,False,False}","{False,False,False}","{False,False,False}","{False,False,False}","{False,False,False}","{False,False,False}","{True,True,True}","{True,True,True}","{True,True,True}",{},{},{},{},{},{},{},{},{16.906301498413086},{4.117478847503662},{-1.4699771404266357},{3.9884324073791504},{True},{-10.0}
195916,64,62797147,false,false,false,14,0.07262966,0.061189435,-4.3322277,4,0,3,0,25.271675,-1.2786716,1014.497,2.0436835,276.76608,4.271875,319.20374,4,"{18.737491607666016,4.017490863800049,5.676787376403809,4.257707118988037}","{0.17436684668064117,-0.1372024565935135,-0.030613407492637634,-1.9353224039077759}","{0.7328090071678162,0.3061825633049011,0.745690643787384,0.6831066012382507}","{0.10565836727619171,0.10565836727619171,0.10565836727619171,0.10565836727619171}","{1,-1,-1,1}","{0.6038105487823486,-999.0,-999.0,-999.0}","{0.8257848620414734,-999.0,-999.0,-999.0}","{True,False,False,False}","{True,True,True,False}","{0.005903811659663916,0.027696922421455383,-999.0,-999.0}","{0.0015580498147755861,0.0030300586950033903,-999.0,-999.0}","{-0.05208248272538185,0.0006164747173897922,-999.0,-999.0}","{0.004394223913550377,0.0048736752942204475,-999.0,-999.0}","{-1,-1,-1,-1}","{-1,-1,-1,-1}",{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{28.116153717041016,19.4251766204834,20.60234260559082}","{0.09082013368606567,3.7300095558166504,-3.2683804035186768}","{0.6762518882751465,2.9080471992492676,2.726855993270874}","{5.496567726135254,4.839081287384033,6.551784515380859}","{-1,0,0}","{10,-1,-1}","{0.6332189440727234,nan,nan}","{-1,-1,-1}","{-1,-1,-1}","{False,False,False}","{0.0,0.0,0.0}","{False,False,False}","{False,False,False}","{False,False,False}","{False,False,False}","{True,False,False}","{True,False,False}","{True,False,False}","{False,True,True}","{False,True,True}","{False,True,True}",{},{},{},{},{},{},{},{},"{43.68259811401367,19.30453872680664,19.15945816040039,17.573598861694336}","{2.2409849166870117,3.689288854598999,-3.328042984008789,-0.019541069865226746}","{-2.0832743644714355,2.9080846309661865,2.809795379638672,0.7471649050712585}","{10.242048263549805,4.6792731285095215,6.320208549499512,5.249447345733643}","{True,True,True,True}","{0.26375478506088257,-10.0,-10.0,0.9962217211723328}"
195916,64,62708411,false,false,false,17,0.07294196,0.064867556,2.0709796,2,0,7,1,18.12363,-0.29390392,1069.5928,1.1736184,287.796,23.704233,350.23325,4,"{23.003206253051758,3.5443267822265625}","{-1.3236539363861084,2.3397374153137207}","{-1.1642829179763794,-2.384089708328247}","{0.10565836727619171,0.10565836727619171}","{-1,-1}","{0.19084471464157104,-999.0}","{0.33590129017829895,-999.0}","{True,False}","{True,False}","{0.015213457867503166,-999.0}","{0.0019089048728346825,-999.0}","{-0.05581198260188103,-999.0}","{0.0037284509744495153,-999.0}","{-1,-1}","{-1,-1}",{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{23.003206253051758,36.985687255859375,20.52497673034668,15.373641967773438,15.39537525177002,15.717312812805176,39.19795227050781}","{-1.3236539363861084,-2.1598386764526367,-2.9198200702667236,3.757798910140991,3.046417474746704,-3.184377908706665,3.081975221633911}","{-1.1642829179763794,1.4253251552581787,0.8071994185447693,-0.9535493850708008,2.5419697761535645,1.5177117586135864,-2.5953116416931152}","{0.10570000112056732,1.0571792125701904,5.629125595092773,4.295456409454346,4.861055850982666,4.463983058929443,9.948563575744629}","{-1,1,0,0,0,0,0}","{0,1,-1,-1,-1,-1,-1}","{0.166812464594841,0.7006481885910034,nan,nan,nan,nan,nan}","{-1,-1,-1,-1,-1,-1,-1}","{-1,-1,-1,-1,-1,-1,-1}","{True,True,False,False,False,False,False}","{3.837221622467041,20.93990707397461,0.0,0.0,0.0,0.0,0.0}","{False,False,False,False,False,False,False}","{False,False,False,False,False,False,False}","{False,False,False,False,False,False,False}","{False,False,False,False,False,False,False}","{True,True,False,False,False,False,False}","{True,True,False,False,False,False,False}","{False,True,False,False,False,False,False}","{False,True,True,True,True,True,True}","{False,True,True,True,True,True,True}","{False,True,True,True,True,True,True}",{31.546079635620117},{-2.1523799896240234},{1.4131450653076172},{-1.9073486328125e-06},{0},{0.08199137449264526},{-1},{-1},"{68.63994598388672,34.28850555419922,15.478299140930176,15.035280227661133}","{-2.1962246894836426,3.0736491680145264,-1.166965126991272,3.7319393157958984}","{1.3857632875442505,-2.5905990600585938,-2.0640676021575928,-0.9445567727088928}","{14.307160377502441,8.808257102966309,3.8477256298065186,4.031611919403076}","{True,True,True,True}","{0.14452798664569855,-10.0,0.8834933638572693,-10.0}"
195916,64,62890555,false,false,false,15,0.07214267,0.063367404,6.6942844,1,0,3,2,22.901388,-0.7679146,755.0193,2.2875826,334.03418,-3.7819166,167.60648,3,{17.918251037597656},{-1.443711280822754},{-3.135089874267578},{0.10565836727619171},{-1},{2.6438772678375244},{3.1031014919281006},{True},{True},{-0.004790898412466049},{0.002200991613790393},{-0.026186633855104446},{0.005169277545064688},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{23.66225814819336,24.304738998413086,18.924053192138672}","{-1.2202895879745483,-0.21371892094612122,-1.4403653144836426}","{0.22989533841609955,-0.4396645426750183,-3.135448694229126}","{0.7326217889785767,1.080184817314148,0.6746755242347717}","{1,-1,-1}","{1,10,1}","{1.2126662731170654,1.204298973083496,2.909687042236328}","{-1,-1,-1}","{-1,-1,-1}","{True,True,True}","{25.639333724975586,23.208843231201172,39.04729080200195}","{False,False,False}","{False,False,False}","{False,False,False}","{False,False,False}","{True,True,True}","{True,True,True}","{True,True,True}","{True,True,False}","{True,True,False}","{True,True,False}","{23.565032958984375,12.723403930664062}","{-1.2171894311904907,-1.5917452573776245}","{0.19705715775489807,-3.1283931732177734}","{-4.76837158203125e-07,-6.743495646333031e-07}","{0,0}","{0.3235379457473755,0.725934624671936}","{-1,-1}","{-1,-1}","{43.86996078491211,43.164127349853516,38.36122512817383}","{-0.23568448424339294,-1.1874479055404663,-1.5057988166809082}","{-0.40360042452812195,0.21388167142868042,3.1291520595550537}","{9.070103645324707,5.422131061553955,8.148524284362793}","{True,True,True}","{0.2125711292028427,0.9183429479598999,0.9706943035125732}"
195916,64,62866123,false,false,false,15,0.07577026,0.06392354,9.010028,6,0,7,2,26.97502,-0.84707433,1157.2034,1.4761375,432.3106,-114.568794,355.0144,6,"{50.73602294921875,5.186901569366455,4.0726518630981445,4.108449935913086,5.452974796295166,33.11064147949219}","{-1.7680968046188354,-1.7103620767593384,0.8377029299736023,0.8704503178596497,-1.683711290359497,-1.7509667873382568}","{-0.4590013027191162,-0.4912661910057068,-1.986951231956482,-1.9708033800125122,-0.5495790243148804,-0.4836794435977936}","{0.10565836727619171,0.10565836727619171,0.10565836727619171,0.10565836727619171,0.10565836727619171,0.10565836727619171}","{-1,1,1,1,1,-1}","{1.1335660219192505,-999.0,0.9431775808334351,-999.0,10.450584411621094,-999.0}","{1.1335660219192505,-999.0,1.347509741783142,-999.0,10.547019958496094,-999.0}","{True,False,False,False,False,False}","{True,False,False,False,True,False}","{-0.004405477084219456,0.0032023547682911158,1.1593729257583618,-999.0,-999.0,-999.0}","{0.0020061901304870844,0.005141197703778744,0.14858536422252655,-999.0,-999.0,-999.0}","{0.004995387513190508,0.018351471051573753,-18.57389259338379,-999.0,-999.0,-999.0}","{0.00520577235147357,0.012459187768399715,0.8415274620056152,-999.0,-999.0,-999.0}","{-1,-1,-1,-1,-1,-1}","{-1,-1,-1,-1,-1,-1}",{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{59.194705963134766,59.77424621582031,16.739543914794922,15.571746826171875,26.92167091369629,40.65092468261719,19.3284854888916}","{-1.7620859146118164,-1.6537857055664062,4.33975887298584,-4.368121147155762,1.0349228382110596,-3.4879891872406006,-3.0681581497192383}","{-0.45942550897598267,2.48317813873291,-2.2282800674438477,-0.8634092211723328,-1.9183045625686646,-1.2784104347229004,0.49576544761657715}","{1.3075814247131348,1.287741780281067,6.062183380126953,4.718137741088867,7.954019546508789,9.321800231933594,5.018708229064941}","{-1,1,0,0,0,0,0}","{10,10,-1,-1,-1,-1,-1}","{0.8197999000549316,1.6213160753250122,nan,nan,nan,nan,nan}","{-1,-1,-1,-1,-1,-1,-1}","{-1,-1,-1,-1,-1,-1,-1}","{True,True,False,False,False,False,False}","{38.30445861816406,85.4361343383789,0.0,0.0,0.0,0.0,0.0}","{False,False,False,False,False,False,False}","{False,False,False,False,False,False,False}","{False,False,False,False,False,False,False}","{False,False,False,False,False,False,False}","{True,True,False,False,False,False,False}","{True,True,False,False,False,False,False}","{True,True,False,False,False,False,False}","{False,True,True,True,True,True,True}","{False,True,True,True,True,True,True}","{False,True,True,True,True,True,True}","{12.414785385131836,24.846538543701172}","{-1.2695213556289673,-1.7443820238113403}","{2.290372848510742,-0.5025719404220581}","{0.0,1.3486991292666062e-06}","{0,0}","{0.2800518572330475,0.17797671258449554}","{-1,-1}","{-1,-1}","{127.08016967773438,45.60271453857422,44.74998092651367,15.870548248291016,15.862542152404785,15.762407302856445}","{-1.6111502647399902,-3.462768316268921,-1.7586619853973389,4.250198841094971,-3.1049141883850098,-4.334813117980957}","{2.458395004272461,-1.2927861213684082,-0.4561876356601715,-2.269794225692749,0.5629794597625732,-0.8684096336364746}","{26.052352905273438,10.301080703735352,7.436045169830322,5.5763702392578125,5.1478962898254395,4.685051918029785}","{True,True,True,True,True,True}","{0.027455007657408714,-10.0,0.62066251039505,-10.0,-10.0,-10.0}"
195916,64,62924187,true,true,false,13,0.07028595,0.06307599,5.922594,1,0,3,0,36.6196,-1.8289722,849.9602,5.5055194,259.1379,20.051916,234.29721,2,{29.137975692749023},{1.7000939846038818},{-2.202338695526123},{0.10565836727619171},{1},{0.006382519379258156},{0.07113020122051239},{True},{True},{-0.0010805242927744985},{0.0017205053009092808},{-0.001314872526563704},{0.005530134774744511},{-1},{-1},{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{29.137975692749023,17.542980194091797,15.870126724243164}","{1.7000939846038818,1.6182845830917358,1.529117226600647}","{-2.202338695526123,0.605995237827301,-3.062877655029297}","{0.10570000112056732,0.9522847533226013,5.135828495025635}","{1,-1,0}","{0,10,-1}","{0.05650223046541214,2.1622800827026367,nan}","{-1,-1,-1}","{-1,-1,-1}","{True,True,False}","{0.0,35.36981964111328,0.0}","{True,False,False}","{True,False,False}","{True,False,False}","{True,False,False}","{True,True,False}","{True,True,False}","{False,True,False}","{False,True,True}","{False,True,True}","{False,True,True}",{},{},{},{},{},{},{},{},"{48.93772506713867,15.055915832519531}","{1.5852384567260742,-3.5483932495117188}","{0.7062242031097412,-0.928218424320221}","{8.430607795715332,4.764710903167725}","{True,True}","{0.07766597718000412,-10.0}"
195916,64,62950635,true,true,false,17,0.07522709,0.059512015,6.6675763,2,0,2,0,29.226143,2.0623448,587.99945,4.3186307,160.32397,-0.118415646,211.81711,2,"{29.969295501708984,6.620983123779297}","{0.07899373024702072,-0.7640715837478638}","{-1.528220772743225,-1.5253037214279175}","{0.10565836727619171,0.10565836727619171}","{-1,-1}","{0.7046395540237427,-999.0}","{0.7322458028793335,-999.0}","{True,False}","{True,False}","{0.0005256920121610165,-999.0}","{0.001060708425939083,-999.0}","{0.0008160677971318364,-999.0}","{0.001436258782632649,-999.0}","{-1,-1}","{-1,-1}",{},{},{},{},{},{},{},{},{},{},{},{},{},{},"{29.969295501708984,16.220277786254883}","{0.07899373024702072,-3.428589105606079}","{-1.528220772743225,1.229248285293579}","{0.10570000112056732,4.105317115783691}","{-1,0}","{0,-1}","{0.25573697686195374,nan}","{-1,-1}","{-1,-1}","{True,False}","{6.355281352996826,0.0}","{False,False}","{False,False}","{False,False}","{False,False}","{True,False}","{True,False}","{True,False}","{False,True}","{False,True}","{False,True}",{},{},{},{},{},{},{},{},"{19.74880027770996,16.483224868774414}","{0.0871172621846199,-3.354088068008423}","{-1.4864447116851807,1.1652145385742188}","{3.7578258514404297,4.178442478179932}","{True,True}","{0.08523669838905334,-10.0}"
195916,64,62992235,false,false,false,15,0.07315863,0.06452747,2.8952277,1,1,2,1,11.832743,-0.3241499,686.6079,0.70857996,209.4291,15.470798,197.11377,2,{17.86380958557129},{-0.09840917587280273},{-2.6000776290893555},{0.10565836727619171},{-1},{1.322508454322815},{1.4277212619781494},{True},{True},{0.015920870006084442},{0.0012514141853898764},{-0.018364695832133293},{0.0017298472812399268},{-1},{-1},{9.934574127197266},{-0.5106213092803955},{0.6848666071891785},{-0.003993821330368519},{-1},{2.860888957977295},{0.038562119007110596},{0.005025430582463741},{-0.02814663201570511},{0.0031961961649358273},{True},{True},{-1},{-1},"{17.86380958557129,21.29153823852539}","{-0.09840917587280273,-0.5118871331214905}","{-2.6000776290893555,0.7268005609512329}","{0.10570000112056732,0.7224539518356323}","{-1,-1}","{0,1}","{0.6165415048599243,0.7495614290237427}","{-1,-1}","{-1,-1}","{True,True}","{8.506577491760254,11.04491901397705}","{False,False}","{False,False}","{False,False}","{False,False}","{True,True}","{True,True}","{False,True}","{False,True}","{False,True}","{False,True}",{14.348493576049805},{-0.5092123746871948},{0.7753074765205383},{-1.1920928955078125e-07},{0},{0.44460010528564453},{-1},{-1},"{27.15043830871582,19.26128387451172}","{-0.541300892829895,-0.18426178395748138}","{0.7978646159172058,-2.6342265605926514}","{4.633282661437988,3.3038368225097656}","{True,True}","{0.9991307854652405,0.9908009171485901}"
